sentiment,confidence,image_url
Positive,1.0,http://farm4.static.flickr.com/3070/2695729238_8096a1aee4.jpg
Neutral,0.6682,http://farm3.static.flickr.com/2412/2103657571_c3aba924de.jpg
Positive,0.6633,http://farm3.static.flickr.com/2035/2270548611_61461158c1.jpg
Neutral,0.6682,http://farm1.static.flickr.com/66/212036911_730c840163.jpg
Positive,0.6617,http://farm1.static.flickr.com/144/387700741_7ca9e828d2.jpg
Positive,1.0,http://farm3.static.flickr.com/2055/2253401720_a35f7cbf2f.jpg
Positive,0.672,http://farm1.static.flickr.com/46/146773420_019e5fb84a.jpg
Positive,0.6815,http://farm1.static.flickr.com/22/30827099_31134b6550.jpg
Positive,0.6636,http://farm4.static.flickr.com/3103/2418193917_052718e67c.jpg
Positive,1.0,http://farm3.static.flickr.com/2102/2502522247_f7d997e482.jpg
Negative,0.3447,http://farm3.static.flickr.com/2394/2212716748_b8b1f4840d.jpg
Positive,0.6678,http://farm4.static.flickr.com/3164/2312632801_a57493efcd.jpg
Positive,1.0,http://farm1.static.flickr.com/143/344240967_6a222de8eb.jpg
Positive,1.0,http://farm1.static.flickr.com/141/379442925_059918194a.jpg
Positive,0.6698,http://farm3.static.flickr.com/2403/2115183135_5722880ed0.jpg
Positive,1.0,http://farm3.static.flickr.com/2196/2229569557_55f38c6614.jpg
Positive,0.6716,http://farm3.static.flickr.com/2002/2527288172_d67aec50a2.jpg
Positive,0.6609,http://farm1.static.flickr.com/51/140744629_6966f37f76.jpg
Positive,1.0,http://farm2.static.flickr.com/1427/1258339200_c8b32ced9c.jpg
Positive,0.6781,http://farm1.static.flickr.com/182/418142033_c81d34440a.jpg
Positive,0.6645,http://farm3.static.flickr.com/2244/1679102235_ca1cae68ab.jpg
Positive,1.0,http://farm1.static.flickr.com/59/227911601_d40766a155.jpg
Positive,0.6686,http://farm1.static.flickr.com/21/100109256_0bfe09709e.jpg
Positive,0.6778,http://farm3.static.flickr.com/2112/2089774475_a7017628f3.jpg
Negative,0.6659,http://farm4.static.flickr.com/3076/2722365694_56722c605c.jpg
Positive,1.0,http://farm4.static.flickr.com/3042/2546087829_60ffb0a9b5.jpg
Positive,0.6606,http://farm4.static.flickr.com/3113/2729636055_4506878a44.jpg
Positive,0.666,http://farm1.static.flickr.com/54/129707906_d5c8447be7.jpg
Negative,0.6681,http://farm3.static.flickr.com/2301/2057268329_d9043ee0a5.jpg
Positive,1.0,http://farm1.static.flickr.com/69/210464831_75e463c74e.jpg
Positive,1.0,http://farm2.static.flickr.com/1336/1043009734_b33c402c60.jpg
Neutral,0.6769,http://farm1.static.flickr.com/67/195963545_827072e975.jpg
Neutral,0.667,http://farm1.static.flickr.com/73/178836845_2abc8e4126.jpg
Positive,1.0,http://farm3.static.flickr.com/2353/2350677218_39aca51acb.jpg
Negative,1.0,http://farm1.static.flickr.com/175/432653538_bc67337100.jpg
Neutral,1.0,http://farm1.static.flickr.com/196/458944469_811f8f7992.jpg
Positive,0.6672,http://farm2.static.flickr.com/1174/1368187392_c982ed9be0.jpg
Positive,0.6622,http://farm1.static.flickr.com/1/184705387_0b383c7532.jpg
Positive,0.6667,http://farm3.static.flickr.com/2023/2457101348_266088a101.jpg
Positive,1.0,http://farm1.static.flickr.com/60/196641121_dff30588fd.jpg
Neutral,0.6638,http://farm1.static.flickr.com/75/167513377_f0e7d07ae8.jpg
Positive,1.0,http://farm1.static.flickr.com/38/142244602_3232c96eb1.jpg
Positive,0.6727,http://farm1.static.flickr.com/84/247966038_b76de9581a.jpg
Positive,0.6654,http://farm3.static.flickr.com/2005/2409726157_da666f112e.jpg
Positive,1.0,http://farm1.static.flickr.com/207/469108049_651c5346a4.jpg
Positive,0.667,http://farm2.static.flickr.com/1097/883746296_03b980ed33.jpg
Neutral,0.6613,http://farm1.static.flickr.com/38/123409818_8249105e8b.jpg
Neutral,0.6665,http://farm1.static.flickr.com/108/309905436_492a40f532.jpg
Highly negative,0.6755,http://farm3.static.flickr.com/2413/2534429098_42cbf2c1cc.jpg
Neutral,0.6621,http://farm1.static.flickr.com/204/485452523_2b205801b9.jpg
Neutral,0.6658,http://farm4.static.flickr.com/3129/2297673391_c2d0fc99fd.jpg
Neutral,0.677,http://farm1.static.flickr.com/42/104357946_57b22d33f7.jpg
Positive,0.6766,http://farm3.static.flickr.com/2327/2413538482_5d38777ba5.jpg
Positive,0.6707,http://farm1.static.flickr.com/135/347199525_870b293c74.jpg
Negative,0.6704,http://farm1.static.flickr.com/125/374500712_1a841bc09d.jpg
Positive,1.0,http://farm1.static.flickr.com/96/249338299_d1d84bea4e.jpg
Positive,0.67,http://farm1.static.flickr.com/135/321916798_11586aeb01.jpg
Positive,0.6736,http://farm1.static.flickr.com/53/121453128_196cee94bb.jpg
Positive,0.6595,http://farm1.static.flickr.com/104/280150232_c85d13f290.jpg
Positive,1.0,http://farm1.static.flickr.com/9/126608650_8e0de590d8.jpg
Positive,1.0,http://farm2.static.flickr.com/1031/890126622_ed84b85d8f.jpg
Positive,1.0,http://farm2.static.flickr.com/1103/871964596_5398334f71.jpg
Neutral,0.6611,http://farm3.static.flickr.com/2395/2175383556_519b8a24af.jpg
Positive,1.0,http://farm1.static.flickr.com/66/218595082_5de56b3bb0.jpg
Highly positive,0.3406,http://farm2.static.flickr.com/1022/1428734352_3deea238c5.jpg
Positive,1.0,http://farm3.static.flickr.com/2263/2105351194_48a9401fbb.jpg
Positive,0.6751,http://farm1.static.flickr.com/142/338453344_437e3482c0.jpg
Positive,0.6678,http://farm1.static.flickr.com/204/511081338_b038c60ac3.jpg
Positive,0.6704,http://farm3.static.flickr.com/2125/2078038277_1beb2884f2.jpg
Neutral,0.6601,http://farm3.static.flickr.com/2225/2081043813_78e99f9269.jpg
Positive,0.6662,http://farm1.static.flickr.com/223/470225281_ae8acac4da.jpg
Neutral,0.6613,http://farm1.static.flickr.com/212/502138224_81de51b427.jpg
Positive,1.0,http://farm3.static.flickr.com/2114/1745122409_5d33d11b89.jpg
Neutral,1.0,http://farm1.static.flickr.com/148/376891358_425ca00efb.jpg
Positive,0.6679,http://farm3.static.flickr.com/2288/2326288744_02c1a8ee66.jpg
Neutral,0.3409,http://farm3.static.flickr.com/2086/2391157728_118b8d3b4b.jpg
Positive,1.0,http://farm3.static.flickr.com/2366/2458750547_d0b9819842.jpg
Positive,1.0,http://farm3.static.flickr.com/2271/1990816893_7e553d4af5.jpg
Positive,1.0,http://farm3.static.flickr.com/2305/1542511685_835de66137.jpg
Negative,0.6641,http://farm1.static.flickr.com/185/448288015_ae69f9d980.jpg
Positive,1.0,http://farm1.static.flickr.com/58/170355099_c41a968c16.jpg
Positive,0.6677,http://farm1.static.flickr.com/120/314017457_bba0af12ee.jpg
Positive,0.6698,http://farm3.static.flickr.com/2146/2233350106_aac2d30a9d.jpg
Negative,0.6743,http://farm1.static.flickr.com/6/10694998_ddcc3df46a.jpg
Positive,0.6691,http://farm1.static.flickr.com/126/355639362_123dbd9c01.jpg
Neutral,1.0,http://farm1.static.flickr.com/155/338419376_7df7553dcb.jpg
Neutral,0.6725,http://farm2.static.flickr.com/1021/918641840_6b5f20b1be.jpg
Positive,0.6644,http://farm4.static.flickr.com/3274/2727573991_8d5e4e2835.jpg
Negative,0.6686,http://farm1.static.flickr.com/2/1897404_3738e822d2.jpg
Positive,0.6681,http://farm2.static.flickr.com/1281/535211234_ede5217111.jpg
Neutral,0.6681,http://farm3.static.flickr.com/2261/2302232391_298e1eef94.jpg
Positive,0.6689,http://farm3.static.flickr.com/2197/2422887450_5212ccfb50.jpg
Positive,1.0,http://farm3.static.flickr.com/2323/2060461131_ed2c3fcf56.jpg
Positive,1.0,http://farm1.static.flickr.com/107/297925122_12d39c497a.jpg
Positive,0.6671,http://farm2.static.flickr.com/1049/1140830315_8a7d0e6108.jpg
Positive,1.0,http://farm3.static.flickr.com/2396/2052188428_4e1440f09c.jpg
Positive,1.0,http://farm1.static.flickr.com/83/215525205_73b30944fb.jpg
Positive,1.0,http://farm3.static.flickr.com/2186/1893390479_fecdbc2799.jpg
Neutral,1.0,http://farm3.static.flickr.com/2273/1779771283_abec555984.jpg
Positive,1.0,http://farm3.static.flickr.com/2138/1847633423_ffbb85fb8a.jpg
Positive,0.341,http://farm3.static.flickr.com/2104/2179040072_b6d45be2d7.jpg
Negative,0.3366,http://farm3.static.flickr.com/2182/1577338819_ab49627f59.jpg
Positive,0.3346,http://farm3.static.flickr.com/2106/2175932585_55fab43fec.jpg
Negative,1.0,http://farm1.static.flickr.com/33/57972365_a41689b1a5.jpg
Positive,1.0,http://farm2.static.flickr.com/1338/1439588190_4329a99b64.jpg
Positive,0.6885,http://farm2.static.flickr.com/1395/1403938942_0689877e36.jpg
Neutral,0.6579,http://farm1.static.flickr.com/142/324213364_ada65f3509.jpg
Positive,1.0,http://farm4.static.flickr.com/3094/2679995677_8d27b0943f.jpg
Neutral,0.6526,http://farm1.static.flickr.com/53/177486720_ac501677e4.jpg
Positive,0.6655,http://farm2.static.flickr.com/1440/531405588_13397e5c41.jpg
Positive,0.6612,http://farm3.static.flickr.com/2278/2375852673_879ca44c4a.jpg
Positive,1.0,http://farm3.static.flickr.com/2167/2343642189_4a2afc688a.jpg
Neutral,0.664,http://farm1.static.flickr.com/37/85506304_943eac797b.jpg
Neutral,0.6656,http://farm3.static.flickr.com/2089/2116414381_bc900a0c10.jpg
Positive,0.6685,http://farm4.static.flickr.com/3121/2418762146_b83d2364ec.jpg
Positive,0.6657,http://farm3.static.flickr.com/2295/2117228026_cc8ffb44db.jpg
Positive,0.6726,http://farm3.static.flickr.com/2083/2450388712_e6409a6ed3.jpg
Positive,0.669,http://farm1.static.flickr.com/27/58494323_4434bc1c5a.jpg
Positive,0.666,http://farm4.static.flickr.com/3166/2726398047_5f536ca1b2.jpg
Neutral,0.6565,http://farm2.static.flickr.com/1303/752389090_6e1ac4554b.jpg
Highly positive,0.6678,http://farm1.static.flickr.com/15/21026279_53ecc2792d.jpg
Positive,1.0,http://farm1.static.flickr.com/81/267077154_fe5eeb3eba.jpg
Positive,1.0,http://farm1.static.flickr.com/145/372965489_768eb472f9.jpg
Positive,1.0,http://farm1.static.flickr.com/50/124139093_e21034c413.jpg
Positive,0.6696,http://farm1.static.flickr.com/138/336490325_cbf9e5cc59.jpg
Positive,1.0,http://farm1.static.flickr.com/113/282488475_09d02b1c2d.jpg
Positive,0.6791,http://farm1.static.flickr.com/213/513649928_2f37545cc4.jpg
Neutral,0.3352,http://farm3.static.flickr.com/2155/2405008219_1e3cfbee26.jpg
Positive,0.6747,http://farm1.static.flickr.com/66/205793706_2e2d42f869.jpg
Positive,0.6576,http://farm1.static.flickr.com/22/35066396_a06872cecc.jpg
Negative,1.0,http://farm1.static.flickr.com/209/502134160_907497a823.jpg
Highly negative,0.6671,http://farm3.static.flickr.com/2002/2202230128_a4ac0dfb2e.jpg
Positive,0.6648,http://farm1.static.flickr.com/175/444670613_c02b503384.jpg
Positive,0.6735,http://farm3.static.flickr.com/2380/2218010694_f03122ee0d.jpg
Negative,0.6636,http://farm1.static.flickr.com/185/392331399_feb2e3fe73.jpg
Positive,1.0,http://farm3.static.flickr.com/2308/2449208616_284625c6fe.jpg
Positive,1.0,http://farm3.static.flickr.com/2405/2523046336_6a20309dec.jpg
Positive,0.6656,http://farm2.static.flickr.com/1121/868942450_88f474a1ea.jpg
Positive,1.0,http://farm1.static.flickr.com/2/2430295_3c74fab51e.jpg
Positive,0.6598,http://farm1.static.flickr.com/26/102023815_132c4a4f87.jpg
Neutral,0.6661,http://farm3.static.flickr.com/2389/2188747719_6e3140d9c3.jpg
Positive,0.6676,http://farm2.static.flickr.com/1228/1478759887_a7e8009298.jpg
Neutral,0.6611,http://farm4.static.flickr.com/3280/2573788996_28c7e97e16.jpg
Negative,0.6699,http://farm1.static.flickr.com/1/56560_7eede23d2a.jpg
Negative,0.3375,http://farm1.static.flickr.com/56/113465337_19770ee605.jpg
Highly positive,0.3434,http://farm3.static.flickr.com/2233/1537489459_349977e4a4.jpg
Positive,1.0,http://farm1.static.flickr.com/209/500044458_bda8503f98.jpg
Positive,0.668,http://farm3.static.flickr.com/2054/2103642458_75cf586b0c.jpg
Positive,1.0,http://farm1.static.flickr.com/33/99630538_f74237b5aa.jpg
Positive,0.6483,http://farm1.static.flickr.com/8/6480834_bed923aa92.jpg
Neutral,0.3367,http://farm1.static.flickr.com/2/3511564_c3db958aed.jpg
Positive,0.3413,http://farm1.static.flickr.com/130/328690862_43d9f34550.jpg
Positive,1.0,http://farm4.static.flickr.com/3116/2448777959_fbd323c52a.jpg
Neutral,0.3391,http://farm1.static.flickr.com/119/310888108_319e04b80d.jpg
Positive,1.0,http://farm4.static.flickr.com/3028/2660820987_31c0204564.jpg
Positive,0.6692,http://farm3.static.flickr.com/2187/2227184522_cefb302741.jpg
Positive,1.0,http://farm3.static.flickr.com/2336/2458800832_a205f4d3eb.jpg
Positive,0.6689,http://farm3.static.flickr.com/2182/2443979267_bf8109ae56.jpg
Highly positive,0.3372,http://farm1.static.flickr.com/64/166891329_7bc1ca8641.jpg
Positive,0.6699,http://farm1.static.flickr.com/140/384786226_7749c67632.jpg
Positive,0.3374,http://farm1.static.flickr.com/45/140838871_3d0d13a9ce.jpg
Neutral,0.6623,http://farm2.static.flickr.com/1131/537835774_126376eec4.jpg
Positive,1.0,http://farm2.static.flickr.com/1299/537615905_8d82be9065.jpg
Neutral,0.6605,http://farm1.static.flickr.com/162/352832519_a8eb426d99.jpg
Neutral,0.6432,http://farm2.static.flickr.com/1175/533806627_6cb154a1b5.jpg
Highly negative,0.6734,http://farm1.static.flickr.com/56/110004283_d40835c095.jpg
Negative,0.6663,http://farm1.static.flickr.com/12/17623108_e05bf19238.jpg
Neutral,0.6647,http://farm1.static.flickr.com/70/187034537_7e4265ba26.jpg
Neutral,0.6593,http://farm1.static.flickr.com/94/258301343_caae4f74de.jpg
Positive,0.3409,http://farm1.static.flickr.com/144/365918519_790f4b57b8.jpg
Negative,1.0,http://farm1.static.flickr.com/181/471622501_9f319f3a64.jpg
Neutral,0.6626,http://farm1.static.flickr.com/157/436417959_3dc1382334.jpg
Positive,0.6675,http://farm3.static.flickr.com/2355/2324168253_cf35685960.jpg
Positive,1.0,http://farm1.static.flickr.com/126/417733239_ba664d17f2.jpg
Negative,0.6715,http://farm3.static.flickr.com/2251/2503061410_b5d7abb11c.jpg
Positive,1.0,http://farm1.static.flickr.com/215/483258494_a6c4746f64.jpg
Positive,0.666,http://farm4.static.flickr.com/3191/2438302859_fc3eb8f9cf.jpg
Neutral,0.6667,http://farm2.static.flickr.com/1275/1301954886_bdb3e8dbdd.jpg
Negative,0.666,http://farm3.static.flickr.com/2345/1632669309_f468d59061.jpg
Highly negative,0.6742,http://farm3.static.flickr.com/2102/2441151705_8cfe6817e8.jpg
Negative,0.3382,http://farm4.static.flickr.com/3043/2363530477_22f76c761c.jpg
Neutral,0.3365,http://farm1.static.flickr.com/4/4175807_497518363a.jpg
Positive,0.6689,http://farm1.static.flickr.com/30/94194034_bda344d713.jpg
Positive,1.0,http://farm3.static.flickr.com/2386/2273333440_fe734ee2e8.jpg
Positive,1.0,http://farm1.static.flickr.com/51/146770823_1a02695485.jpg
Positive,0.6703,http://farm2.static.flickr.com/1076/1382940397_dafad76a21.jpg
Negative,0.3367,http://farm3.static.flickr.com/2318/2188269329_d4129f5219.jpg
Positive,0.6656,http://farm4.static.flickr.com/3261/2567656345_44988654a8.jpg
Positive,1.0,http://farm3.static.flickr.com/2013/2069273939_7b73d8d8b7.jpg
Positive,0.6696,http://farm1.static.flickr.com/115/317225472_174a9bec30.jpg
Positive,0.6642,http://farm3.static.flickr.com/2410/1931187248_6a8c580607.jpg
Positive,1.0,http://farm2.static.flickr.com/1091/1247351935_898c651b4a.jpg
Positive,0.661,http://farm4.static.flickr.com/3028/2455967784_bdc3d5f149.jpg
Positive,0.6736,http://farm1.static.flickr.com/241/445479885_a30255cc37.jpg
Positive,0.3361,http://farm4.static.flickr.com/3044/2671721949_b7a6bdf52b.jpg
Positive,1.0,http://farm2.static.flickr.com/1338/601043695_6d2d58d8ee.jpg
Highly positive,0.3394,http://farm3.static.flickr.com/2305/1592710501_246dfd3a28.jpg
Positive,0.675,http://farm3.static.flickr.com/2047/1777169237_6d88e78ce4.jpg
Positive,0.6643,http://farm3.static.flickr.com/2079/2008681840_21a67e389c.jpg
Positive,0.6856,http://farm2.static.flickr.com/1094/1396566787_28ad66dcaf.jpg
Positive,0.6681,http://farm3.static.flickr.com/2315/1729909363_5ee6e1bbe0.jpg
Neutral,0.6638,http://farm4.static.flickr.com/3065/2650939356_68f70d509a.jpg
Positive,0.6735,http://farm4.static.flickr.com/3111/2679092289_5567d8d8a9.jpg
Positive,0.6806,http://farm1.static.flickr.com/29/143427239_a27c1be9c1.jpg
Neutral,0.6442,http://farm3.static.flickr.com/2056/2119866281_0d50e1e5af.jpg
Positive,0.6721,http://farm2.static.flickr.com/1386/1296552388_95c9194a90.jpg
Positive,1.0,http://farm3.static.flickr.com/2317/2281243069_4927e4f16c.jpg
Positive,0.6671,http://farm3.static.flickr.com/2406/1721838314_0e5a05a44b.jpg
Positive,1.0,http://farm4.static.flickr.com/3115/2435195398_908dbe799f.jpg
Positive,1.0,http://farm3.static.flickr.com/2160/2063262153_9dc6891d4d.jpg
Neutral,0.3345,http://farm1.static.flickr.com/36/83896017_393ea8119e.jpg
Positive,0.6749,http://farm3.static.flickr.com/2390/2056328416_f99a39098a.jpg
Positive,1.0,http://farm1.static.flickr.com/106/255521647_6cff73c3f4.jpg
Neutral,1.0,http://farm1.static.flickr.com/25/63559378_cd72fd69d7.jpg
Positive,0.6625,http://farm3.static.flickr.com/2241/2422499770_2a10dc0e09.jpg
Neutral,0.6702,http://farm2.static.flickr.com/1209/1471243175_fa5d502913.jpg
Positive,0.6721,http://farm3.static.flickr.com/2053/1632645882_e895ea2c85.jpg
Positive,0.6654,http://farm1.static.flickr.com/39/104633997_77f2861feb.jpg
Positive,1.0,http://farm4.static.flickr.com/3073/2498054766_490da8e540.jpg
Positive,0.6707,http://farm4.static.flickr.com/3082/2293081515_987cbf8cec.jpg
Neutral,0.6662,http://farm3.static.flickr.com/2042/2248688631_352ff40ab1.jpg
Positive,0.682,http://farm1.static.flickr.com/113/304109855_26b68b5098.jpg
Positive,0.6715,http://farm2.static.flickr.com/1300/1339532540_548f8ce496.jpg
Positive,0.6639,http://farm3.static.flickr.com/2275/2356665581_111eb25438.jpg
Positive,0.6695,http://farm2.static.flickr.com/1068/746215071_f4399df5b7.jpg
Positive,1.0,http://farm1.static.flickr.com/34/103436119_362bc977c2.jpg
Positive,0.6642,http://farm2.static.flickr.com/1104/660080019_8587c538f7.jpg
Highly positive,0.6698,http://farm1.static.flickr.com/50/112347822_a85cb968c3.jpg
Negative,1.0,http://farm3.static.flickr.com/2281/1513568956_9608d94883.jpg
Positive,0.6708,http://farm1.static.flickr.com/48/105401907_2e0d09549b.jpg
Positive,1.0,http://farm1.static.flickr.com/53/108611093_a9c11583d6.jpg
Neutral,1.0,http://farm4.static.flickr.com/3246/2372816856_ba467b71e9.jpg
Positive,1.0,http://farm3.static.flickr.com/2383/2233254406_1208d53bb2.jpg
Positive,0.6645,http://farm4.static.flickr.com/3075/2613948600_553ec2acf6.jpg
Positive,0.6722,http://farm1.static.flickr.com/51/116291428_5d39a01f11.jpg
Positive,1.0,http://farm1.static.flickr.com/172/426659948_68f1b9018a.jpg
Positive,0.6657,http://farm4.static.flickr.com/3252/2685043384_7ecd559454.jpg
Neutral,0.6728,http://farm1.static.flickr.com/139/356124069_ada9be4680.jpg
Positive,1.0,http://farm2.static.flickr.com/1284/1375711799_d118775b7f.jpg
Positive,1.0,http://farm4.static.flickr.com/3118/2665881588_55ec54befa.jpg
Negative,0.6653,http://farm1.static.flickr.com/6/7232888_e681f4ae80.jpg
Positive,0.6684,http://farm1.static.flickr.com/39/107537445_f13ef02650.jpg
Negative,0.6635,http://farm1.static.flickr.com/173/404872124_ef0fb053ab.jpg
Positive,0.6643,http://farm1.static.flickr.com/43/102076806_de1f32e84a.jpg
Positive,0.6659,http://farm1.static.flickr.com/85/275069422_f6bf1d317e.jpg
Highly negative,0.3414,http://farm1.static.flickr.com/150/431530124_fa52515a25.jpg
Neutral,0.3457,http://farm3.static.flickr.com/2317/2197418244_b791fddff9.jpg
Negative,0.3364,http://farm1.static.flickr.com/43/86342970_5e0bdc6cbe.jpg
Positive,0.6614,http://farm3.static.flickr.com/2358/2141104892_df014b502e.jpg
Negative,0.3352,http://farm2.static.flickr.com/1076/1353526709_3456d651a8.jpg
Positive,0.3351,http://farm1.static.flickr.com/167/403354211_65b136b89a.jpg
Positive,0.341,http://farm3.static.flickr.com/2355/1893375670_277698531f.jpg
Positive,1.0,http://farm1.static.flickr.com/179/472183214_eeb063ea92.jpg
Positive,0.6679,http://farm1.static.flickr.com/52/119967095_b5e3a939a6.jpg
Positive,0.6718,http://farm4.static.flickr.com/3224/2732362502_d6176af0eb.jpg
Highly negative,0.6605,http://farm1.static.flickr.com/89/254254816_60ea25cc54.jpg
Positive,0.6742,http://farm1.static.flickr.com/53/138675514_6a86a0409d.jpg
Positive,0.6633,http://farm1.static.flickr.com/223/462820056_34db3aa031.jpg
Neutral,0.3381,http://farm1.static.flickr.com/101/385131797_4abffc65fe.jpg
Negative,0.6778,http://farm1.static.flickr.com/137/369370833_0e6dc8fdb8.jpg
Negative,0.6658,http://farm1.static.flickr.com/49/136683277_746eabd5bf.jpg
Positive,1.0,http://farm1.static.flickr.com/105/293012834_9802ed1153.jpg
Highly positive,0.3418,http://farm1.static.flickr.com/134/414533149_268b6168f8.jpg
Positive,1.0,http://farm1.static.flickr.com/102/272542425_189d0e7cb8.jpg
Positive,1.0,http://farm1.static.flickr.com/127/402350191_5743db6663.jpg
Neutral,1.0,http://farm2.static.flickr.com/1258/1389940564_9f79b121d2.jpg
Positive,0.6692,http://farm1.static.flickr.com/43/123275297_6982f48561.jpg
Positive,1.0,http://farm2.static.flickr.com/1251/533675697_fb36f18393.jpg
Positive,1.0,http://farm2.static.flickr.com/1394/1072633508_df4fb11a9c.jpg
Neutral,1.0,http://farm4.static.flickr.com/3232/2739593380_0174b90a97.jpg
Positive,1.0,http://farm4.static.flickr.com/3185/2689355856_ec89cf69eb.jpg
Positive,0.6674,http://farm3.static.flickr.com/2322/1519373086_8d6240d480.jpg
Positive,0.6798,http://farm1.static.flickr.com/143/325387839_ff3d03e0fe.jpg
Positive,0.666,http://farm3.static.flickr.com/2031/1802139208_41bfaf4575.jpg
Neutral,0.3349,http://farm2.static.flickr.com/1431/1454791110_b92631a2ab.jpg
Positive,0.6556,http://farm3.static.flickr.com/2035/2086177365_630494b44f.jpg
Negative,0.6725,http://farm4.static.flickr.com/3273/2464733414_1a65b9e26e.jpg
Highly negative,0.6657,http://farm1.static.flickr.com/158/408080035_b5ccfb75b6.jpg
Negative,0.6714,http://farm3.static.flickr.com/2071/2144362419_d34af68e9e.jpg
Positive,1.0,http://farm1.static.flickr.com/204/497458075_546435db3e.jpg
Positive,0.6627,http://farm1.static.flickr.com/201/449976180_3af9ef4435.jpg
Positive,1.0,http://farm1.static.flickr.com/188/406301558_23c34b4980.jpg
Positive,0.6649,http://farm1.static.flickr.com/48/178220514_879458c923.jpg
Positive,0.6668,http://farm3.static.flickr.com/2351/2290174873_c57b2d4fff.jpg
Negative,0.6685,http://farm4.static.flickr.com/3218/2520031589_456ac9ea5d.jpg
Neutral,0.6617,http://farm1.static.flickr.com/173/465515983_5161bae35e.jpg
Positive,1.0,http://farm4.static.flickr.com/3099/2395877016_826e58cf6b.jpg
Neutral,0.3357,http://farm3.static.flickr.com/2031/2046233437_ccd5c19b50.jpg
Positive,1.0,http://farm2.static.flickr.com/1088/1036678235_7009daa36e.jpg
Positive,0.6637,http://farm1.static.flickr.com/60/186866117_e1b080abb1.jpg
Positive,0.6709,http://farm2.static.flickr.com/1302/1069540150_57eda1bcf6.jpg
Positive,0.6808,http://farm3.static.flickr.com/2040/2278497575_b00ac8dfc4.jpg
Positive,1.0,http://farm1.static.flickr.com/212/484665825_8b1e9feb87.jpg
Neutral,0.667,http://farm4.static.flickr.com/3081/2610601398_bbdc5a620f.jpg
Positive,0.6674,http://farm3.static.flickr.com/2203/2473004237_d6d44da526.jpg
Neutral,0.661,http://farm1.static.flickr.com/199/473796568_2974bc2dbf.jpg
Positive,1.0,http://farm1.static.flickr.com/47/139817022_65dd13ceba.jpg
Neutral,0.6738,http://farm3.static.flickr.com/2363/2074908017_0b2a68b49a.jpg
Positive,0.6591,http://farm1.static.flickr.com/38/93836952_eb753db9a2.jpg
Positive,1.0,http://farm3.static.flickr.com/2244/1743831234_627dbadf21.jpg
Positive,0.6799,http://farm1.static.flickr.com/50/149376701_308099c400.jpg
Positive,0.6605,http://farm4.static.flickr.com/3232/2408307258_dc2a51b3f0.jpg
Positive,0.3407,http://farm3.static.flickr.com/2173/2424567299_b28e8c6e16.jpg
Positive,0.6664,http://farm4.static.flickr.com/3151/2631898763_1344ca9aa1.jpg
Highly positive,0.342,http://farm3.static.flickr.com/2261/2265034554_0800aba9e6.jpg
Positive,1.0,http://farm3.static.flickr.com/2378/2220469914_2fc9b3708b.jpg
Positive,1.0,http://farm2.static.flickr.com/1153/840228051_1d6fe9f6b2.jpg
Positive,0.6712,http://farm1.static.flickr.com/65/182891960_9a12c3a04e.jpg
Positive,0.6682,http://farm2.static.flickr.com/1372/957534913_4d61d5a8d6.jpg
Positive,0.6643,http://farm2.static.flickr.com/1064/689529142_6e1b32094f.jpg
Negative,0.6733,http://farm4.static.flickr.com/3025/2733597080_ae6412cf60.jpg
Positive,0.6581,http://farm1.static.flickr.com/131/405780859_10cce86aa5.jpg
Positive,0.6649,http://farm1.static.flickr.com/86/236987081_f5254226de.jpg
Positive,0.6633,http://farm3.static.flickr.com/2404/2505537946_b0d5628ba8.jpg
Positive,0.334,http://farm4.static.flickr.com/3024/2495686394_c88b31d706.jpg
Positive,1.0,http://farm2.static.flickr.com/1394/766393339_9c3fc17069.jpg
Positive,0.6679,http://farm1.static.flickr.com/251/458943221_cdcec17c35.jpg
Positive,1.0,http://farm1.static.flickr.com/215/471988621_1a2913cae1.jpg
Positive,0.6639,http://farm4.static.flickr.com/3275/2633599964_0bb2f19851.jpg
Neutral,0.6712,http://farm4.static.flickr.com/3135/2490548880_7743c22e04.jpg
Neutral,0.6713,http://farm3.static.flickr.com/2167/2185069679_5c6fbf7688.jpg
Positive,0.6677,http://farm1.static.flickr.com/55/124786906_abee58b5c5.jpg
Neutral,0.664,http://farm3.static.flickr.com/2366/2165634914_25fcb848d3.jpg
Positive,0.336,http://farm2.static.flickr.com/1279/1392933220_996a329e17.jpg
Positive,0.6793,http://farm1.static.flickr.com/170/473205126_5a03bbcd62.jpg
Neutral,0.6592,http://farm3.static.flickr.com/2073/2352663937_4439a67625.jpg
Positive,0.337,http://farm1.static.flickr.com/65/186828086_21f521af7e.jpg
Highly positive,0.6683,http://farm1.static.flickr.com/35/105049845_f9be186f19.jpg
Neutral,0.3344,http://farm3.static.flickr.com/2046/2090033329_b8a7b705e9.jpg
Positive,0.6619,http://farm1.static.flickr.com/19/114262661_b84186400b.jpg
Neutral,0.3419,http://farm1.static.flickr.com/68/173123559_cdfb69af74.jpg
Positive,0.673,http://farm3.static.flickr.com/2197/2196718020_ffe26f1824.jpg
Neutral,0.6651,http://farm1.static.flickr.com/54/125125195_300d07f966.jpg
Neutral,1.0,http://farm4.static.flickr.com/3148/2657712022_8ac8aa6a6c.jpg
Positive,0.6722,http://farm1.static.flickr.com/129/382022668_45709a6587.jpg
